customer_id,age_group,home_location,credit_score,account_age_years,account_type,avg_monthly_income,mobile_banking_user,primary_device,primary_os,primary_browser,avg_transaction_amount,transaction_frequency,employment_status,preferred_transaction_types,international_activity,risk_score
GIME000532,36-45,Bhaktapur,785,11,Current,91277.88340586558,True,Android Tablet,Android,Edge,15824.128553408438,10,Employed,"['Mobile Recharge', 'Water Bill Payment', 'Interest Credit', 'Internet Bill Payment', 'Mobile Banking Bill Payment', 'POS Transaction']",True,18
GIME000533,26-35,Kathmandu,697,3,Savings,98507.83178834163,True,iPad,iOS,Edge,36118.53973385881,9,Self-employed,"['Water Bill Payment', 'QR Payment', 'Insurance Premium Payment', 'Outward Remittance', 'Branch Withdrawal', 'Inward Remittance']",True,30
GIME000534,46-55,Kathmandu,601,11,Savings,53137.62295521546,True,Android Tablet,Android,Safari,5489.329400334003,7,Self-employed,"['Wallet Load - eSewa', 'ATM Withdrawal', 'Loan Payment', 'Cheque Payment', 'Mobile Banking Transfer']",True,27
GIME000535,46-55,Kathmandu,635,10,Savings,64560.15695668054,True,iPad,iOS,Chrome,22985.976717231162,19,Self-employed,"['Branch Deposit', 'Mobile Banking Transfer', 'QR Payment', 'Cheque Deposit', 'Inward Remittance', 'School Fee Payment', 'POS Transaction']",False,18
GIME000536,46-55,Darchula,749,4,Savings,56770.86051481033,True,Android Tablet,Android,Chrome,8667.430571075898,9,Employed,"['Mobile Recharge', 'Cable TV Payment', 'Mobile Banking Bill Payment', 'Water Bill Payment', 'Insurance Premium Payment', 'Interest Credit']",False,19
GIME000537,36-45,Kathmandu,654,8,Savings,98060.36383570981,True,iPhone,iOS,Opera,13125.591838794571,18,Student,"['Outward Remittance', 'Inward Remittance', 'Cable TV Payment', 'Insurance Premium Payment', 'Wallet Load - eSewa', 'Cheque Payment']",False,9
GIME000538,26-35,Pokhara,692,5,Premium,283742.98364570324,True,iPhone,iOS,Brave,58594.22562055194,19,Employed,"['Cable TV Payment', 'Cheque Payment', 'School Fee Payment', 'Branch Deposit', 'POS Transaction']",False,1
GIME000539,46-55,Kaski,666,11,Current,75126.72458097864,True,Android Phone,Android,Edge,18046.656344947998,3,Employed,"['ATM Withdrawal', 'Wallet Load - Khalti', 'Outward Remittance', 'Loan Payment']",False,19
GIME000540,18-25,Dharan,661,6,Savings,20051.06662788503,True,Android Phone,Android,Brave,7767.254318937538,16,Employed,"['Electricity Bill Payment', 'Interest Credit', 'Wallet Load - eSewa', 'Airline Ticket Payment', 'Loan Payment', 'Insurance Premium Payment', 'Cheque Payment']",False,32
GIME000541,18-25,Kathmandu,755,9,Savings,51066.433368576116,True,iPhone,iOS,Chrome,14262.03559533801,10,Self-employed,"['Mobile Banking Bill Payment', 'Cheque Payment', 'Inward Remittance', 'Branch Withdrawal', 'Wallet Load - eSewa', 'Insurance Premium Payment']",False,27
GIME000542,26-35,Kathmandu,732,2,Premium,202499.30176783397,True,iPhone,iOS,Edge,43798.0449622383,18,Employed,"['Wallet Load - Khalti', 'ATM Withdrawal', 'Mobile Banking Transfer', 'POS Transaction', 'Mobile Banking Bill Payment', 'Branch Deposit', 'Hotel Booking Payment']",False,18
GIME000543,26-35,Kathmandu,528,10,Savings,81859.02396417782,True,iPhone,iOS,Safari,20819.674643249353,19,Employed,"['Interest Credit', 'Wallet Load - IME Pay', 'Outward Remittance', 'Branch Withdrawal', 'Loan Payment', 'Wallet Load - Khalti', 'Wallet Load - eSewa']",False,15
GIME000544,36-45,Bhaktapur,738,6,Savings,72368.59865862809,True,iPad,iOS,Edge,20316.20553436918,15,Self-employed,"['POS Transaction', 'Airline Ticket Payment', 'Hotel Booking Payment', 'Cheque Deposit', 'Outward Remittance']",False,10
GIME000545,65+,Janakpur,522,4,Current,82951.84641773377,True,Android Tablet,Android,Brave,26091.759465087514,19,Employed,"['School Fee Payment', 'Insurance Premium Payment', 'Wallet Load - Khalti', 'Hotel Booking Payment', 'Cheque Deposit']",False,11
GIME000546,26-35,Biratnagar,603,3,Savings,74562.75198573076,True,iPad,iOS,Chrome,18154.919142408562,14,Self-employed,"['Outward Remittance', 'Branch Deposit', 'Mobile Recharge', 'Loan Payment', 'Cheque Payment']",True,16
GIME000547,18-25,Kathmandu,656,3,Current,163630.7080459733,True,Android Phone,Android,Firefox,39780.992462049144,13,Self-employed,"['School Fee Payment', 'Inward Remittance', 'Cable TV Payment', 'Loan Payment', 'Wallet Load - Khalti', 'Wallet Load - IME Pay', 'POS Transaction', 'Branch Deposit']",False,18
GIME000548,18-25,Kathmandu,813,7,Savings,78178.43120543446,True,Desktop,Linux,Opera,22567.137877781697,20,Employed,"['Interest Credit', 'Cable TV Payment', 'Branch Deposit']",False,27
GIME000549,26-35,Jhapa,729,6,Savings,25292.50185746228,True,Android Tablet,Android,Opera,9440.4330991398,25,Employed,"['Outward Remittance', 'Hotel Booking Payment', 'Inward Remittance', 'Branch Deposit', 'School Fee Payment', 'Loan Payment', 'Mobile Banking Transfer', 'POS Transaction']",True,36
GIME000550,18-25,Kathmandu,636,14,Savings,72799.50229001019,True,Android Phone,Android,Opera,21457.375893783315,21,Employed,"['Inward Remittance', 'Mobile Banking Bill Payment', 'Electricity Bill Payment']",True,43
GIME000551,18-25,Biratnagar,452,5,Current,40980.248073220166,True,iPhone,iOS,Chrome,14758.857886897755,14,Self-employed,"['Inward Remittance', 'Internet Bill Payment', 'Wallet Load - Khalti', 'Mobile Banking Bill Payment', 'Outward Remittance']",False,40
GIME000552,46-55,Kathmandu,591,8,Savings,44140.90768472911,True,iPhone,iOS,Chrome,10687.925718983703,13,Self-employed,"['Mobile Banking Bill Payment', 'Cable TV Payment', 'Insurance Premium Payment', 'Wallet Load - eSewa', 'Cheque Deposit', 'Branch Deposit', 'Water Bill Payment']",False,19
GIME000553,26-35,Dharan,768,11,Premium,80784.66056071271,True,iPad,iOS,Opera,23640.26326980013,20,Employed,"['POS Transaction', 'Outward Remittance', 'School Fee Payment', 'Inward Remittance']",True,44
GIME000554,36-45,Kathmandu,529,4,Savings,52898.98480410918,True,Laptop,Linux,Edge,17171.09788696938,18,Employed,"['Inward Remittance', 'Mobile Recharge', 'Branch Deposit', 'Mobile Banking Bill Payment', 'Mobile Banking Transfer', 'Internet Bill Payment']",True,36
GIME000555,26-35,Dharan,601,10,Savings,25616.283444696102,False,,,,2800.383353601229,14,Retired,"['Water Bill Payment', 'Cheque Payment', 'Outward Remittance', 'Loan Payment', 'Cable TV Payment', 'Branch Withdrawal']",False,12
GIME000556,18-25,Nawalparasi,571,14,Fixed Deposit,67177.89593319746,True,Android Phone,Android,Brave,19243.255634126424,18,Employed,"['Electricity Bill Payment', 'School Fee Payment', 'Insurance Premium Payment', 'Wallet Load - IME Pay', 'QR Payment', 'Inward Remittance', 'Cheque Deposit', 'POS Transaction']",True,36
GIME000557,26-35,Dharan,583,3,Current,74309.54445156388,True,iPad,iOS,Edge,8242.981874615516,10,Student,"['Branch Deposit', 'Internet Bill Payment', 'Wallet Load - Khalti', 'Wallet Load - IME Pay', 'Branch Withdrawal']",False,27
GIME000558,26-35,Kaski,565,3,Savings,82259.93434499312,True,Android Tablet,Android,Samsung Internet,23449.463291736196,10,Employed,"['Outward Remittance', 'Wallet Load - Khalti', 'Mobile Banking Bill Payment', 'Loan Payment', 'Mobile Recharge', 'Cheque Deposit']",True,37
GIME000559,36-45,Kaski,710,1,Savings,54598.032160491275,False,,,,18317.75176290039,11,Self-employed,"['Inward Remittance', 'School Fee Payment', 'ATM Withdrawal', 'Branch Withdrawal', 'Branch Deposit', 'Cable TV Payment', 'QR Payment']",False,28
GIME000560,46-55,Pokhara,540,1,Savings,45039.08201228574,True,Android Phone,Android,Safari,7840.836841119176,15,Self-employed,"['Wallet Load - IME Pay', 'POS Transaction', 'QR Payment', 'Hotel Booking Payment']",False,36
GIME000561,46-55,Kathmandu,607,7,Savings,43118.72086591547,True,Android Phone,Android,Opera,4563.421423195214,12,Retired,"['Water Bill Payment', 'Electricity Bill Payment', 'Inward Remittance', 'Mobile Recharge', 'Cable TV Payment']",True,36
GIME000562,18-25,Nawalparasi,591,7,Savings,70477.49324260007,False,,,,12498.708563814587,8,Employed,"['POS Transaction', 'ATM Withdrawal', 'Branch Deposit', 'Cheque Payment', 'Mobile Banking Transfer', 'Wallet Load - eSewa', 'Cable TV Payment']",False,1
GIME000563,18-25,Hetauda,469,7,Savings,49852.90692702369,False,,,,16291.993423181822,16,Employed,"['Cheque Deposit', 'Water Bill Payment', 'Mobile Banking Bill Payment', 'Inward Remittance', 'Mobile Recharge', 'Airline Ticket Payment', 'Wallet Load - eSewa']",False,39
GIME000564,26-35,Jhapa,631,1,Premium,244115.0189772847,True,Android Tablet,Android,Edge,97516.6773454133,13,Self-employed,"['Mobile Banking Transfer', 'POS Transaction', 'Interest Credit', 'Cable TV Payment', 'Insurance Premium Payment']",False,10
GIME000565,36-45,Mustang,561,9,Savings,32547.329397721234,True,Desktop,Linux,Chrome,3360.1705899923113,18,Self-employed,"['Electricity Bill Payment', 'Mobile Recharge', 'POS Transaction', 'QR Payment', 'Wallet Load - eSewa', 'Wallet Load - IME Pay', 'Branch Deposit', 'Branch Withdrawal']",True,32
GIME000566,36-45,Jhapa,611,3,Current,104734.52915931736,True,Laptop,Windows,Chrome,20669.568248864984,14,Employed,"['Cheque Payment', 'Electricity Bill Payment', 'Inward Remittance', 'Hotel Booking Payment', 'Wallet Load - eSewa', 'Loan Payment', 'Branch Deposit', 'Outward Remittance']",False,21
GIME000567,36-45,Kathmandu,821,6,Current,144651.84033074285,False,,,,19945.32504688873,22,Retired,"['Inward Remittance', 'Wallet Load - Khalti', 'Mobile Banking Transfer', 'Insurance Premium Payment', 'Mobile Recharge', 'Mobile Banking Bill Payment', 'QR Payment', 'Branch Withdrawal']",True,33
GIME000568,26-35,Nawalparasi,602,10,Savings,66524.62979924936,True,Desktop,Windows,Chrome,12763.33405675819,6,Employed,"['QR Payment', 'Branch Withdrawal', 'Water Bill Payment', 'Internet Bill Payment', 'Hotel Booking Payment', 'Airline Ticket Payment', 'Insurance Premium Payment']",False,27
GIME000569,46-55,Hetauda,449,7,Current,130046.86839290164,True,Laptop,macOS,Safari,37553.08251432131,8,Self-employed,"['Airline Ticket Payment', 'Inward Remittance', 'Wallet Load - eSewa']",False,38
GIME000570,56-65,Biratnagar,658,3,Savings,33884.00690231591,True,Android Tablet,Android,Firefox,7234.380310994394,12,Employed,"['QR Payment', 'Loan Payment', 'Branch Withdrawal', 'Mobile Banking Bill Payment', 'Interest Credit', 'Cable TV Payment', 'POS Transaction']",True,32
GIME000571,65+,Ilam,650,1,Savings,77709.72681036177,True,Desktop,macOS,Chrome,29270.68931462404,11,Employed,"['Cheque Deposit', 'QR Payment', 'School Fee Payment', 'Interest Credit', 'Insurance Premium Payment']",False,30
GIME000572,36-45,Nepalgunj,411,12,Savings,15000.0,True,iPad,iOS,Brave,2683.6627989251865,13,Employed,"['ATM Withdrawal', 'Wallet Load - IME Pay', 'Branch Deposit']",True,34
GIME000573,46-55,Janakpur,625,8,Savings,80794.91114828887,True,Android Tablet,Android,Safari,30949.778884758638,12,Student,"['School Fee Payment', 'Cheque Payment', 'Wallet Load - Khalti', 'Interest Credit', 'Loan Payment', 'Cable TV Payment', 'Mobile Banking Transfer']",False,23
GIME000574,18-25,Kathmandu,699,8,Savings,50908.854646644424,True,Android Tablet,Android,Edge,19874.35557049553,19,Employed,"['Mobile Banking Bill Payment', 'Mobile Banking Transfer', 'Branch Withdrawal']",False,15
GIME000575,36-45,Lalitpur,573,7,Current,118180.57416564946,True,Android Tablet,Android,Opera,16881.76803117633,12,Self-employed,"['School Fee Payment', 'Electricity Bill Payment', 'Loan Payment']",False,25
GIME000576,65+,Ilam,583,7,Current,90802.16915530601,True,Desktop,macOS,Samsung Internet,27291.86394491887,14,Self-employed,"['Hotel Booking Payment', 'Cheque Payment', 'POS Transaction', 'Wallet Load - Khalti']",True,31
GIME000577,56-65,Nawalparasi,695,5,Savings,37451.14329046998,True,iPhone,iOS,Edge,8738.999332544357,15,Employed,"['Electricity Bill Payment', 'Wallet Load - eSewa', 'Wallet Load - IME Pay', 'Inward Remittance', 'Branch Withdrawal']",False,25
GIME000578,18-25,Jhapa,546,5,Savings,15000.0,False,,,,2943.204742429323,15,Employed,"['Insurance Premium Payment', 'Cheque Payment', 'Branch Deposit', 'QR Payment', 'School Fee Payment', 'Inward Remittance', 'Internet Bill Payment']",True,33
GIME000579,26-35,Kaski,592,5,Current,138798.98485723778,True,iPhone,iOS,Edge,19730.23446564325,28,Employed,"['Mobile Recharge', 'Cable TV Payment', 'Wallet Load - Khalti', 'Inward Remittance', 'Cheque Payment', 'Water Bill Payment']",True,30
GIME000580,36-45,Pokhara,503,5,Savings,54045.608152424385,True,Android Phone,Android,Chrome,8010.316023814367,1,Employed,"['Mobile Recharge', 'ATM Withdrawal', 'Insurance Premium Payment', 'Cheque Deposit']",False,17
GIME000581,18-25,Biratnagar,707,5,Savings,69330.88501041224,True,iPhone,iOS,Edge,27043.181787417296,10,Employed,"['Branch Withdrawal', 'Cable TV Payment', 'Mobile Recharge', 'Hotel Booking Payment']",True,20
GIME000582,18-25,Darchula,509,7,Savings,43623.07289010537,True,Android Phone,Android,Samsung Internet,7405.907505575659,4,Employed,"['Outward Remittance', 'Loan Payment', 'Cheque Payment', 'Hotel Booking Payment']",True,46
GIME000583,46-55,Gorkha,531,9,Savings,79869.4842694601,True,iPad,iOS,Edge,9334.66676699045,29,Employed,"['Loan Payment', 'Mobile Recharge', 'ATM Withdrawal', 'Insurance Premium Payment', 'Inward Remittance', 'Cable TV Payment', 'School Fee Payment', 'Outward Remittance']",False,32
GIME000584,26-35,Bhaktapur,653,13,Current,131255.51830959285,True,iPad,iOS,Edge,38553.393013657354,8,Self-employed,"['QR Payment', 'Internet Bill Payment', 'Wallet Load - Khalti', 'Branch Deposit', 'Electricity Bill Payment', 'Loan Payment', 'Interest Credit']",False,25
GIME000585,46-55,Pokhara,735,1,Savings,62457.57647684077,False,,,,9134.061884669758,9,Student,"['Cheque Payment', 'Mobile Banking Transfer', 'Branch Withdrawal', 'Outward Remittance', 'Airline Ticket Payment', 'Inward Remittance', 'Electricity Bill Payment']",False,20
GIME000586,36-45,Dharan,653,4,Savings,15812.013516093233,True,Android Phone,Android,Brave,2357.2949201275574,5,Self-employed,"['Branch Deposit', 'ATM Withdrawal', 'Cheque Payment', 'Wallet Load - Khalti', 'Cable TV Payment', 'Airline Ticket Payment', 'Water Bill Payment']",False,12
GIME000587,36-45,Birgunj,705,8,Savings,20586.780861257652,True,Laptop,Linux,Chrome,4211.658879959705,20,Self-employed,"['Wallet Load - Khalti', 'Insurance Premium Payment', 'POS Transaction', 'QR Payment', 'Airline Ticket Payment']",False,33
GIME000588,46-55,Jhapa,850,2,Current,132076.11787122773,True,Android Tablet,Android,Brave,31792.30833405674,33,Employed,"['Cheque Deposit', 'Inward Remittance', 'Wallet Load - IME Pay', 'Interest Credit']",False,21
GIME000589,36-45,Lalitpur,455,3,Savings,71717.96765754583,True,iPad,iOS,Opera,13601.95491798886,7,Employed,"['Branch Withdrawal', 'Inward Remittance', 'Wallet Load - Khalti', 'Loan Payment']",False,42
GIME000590,26-35,Kathmandu,560,3,Savings,58231.15834507285,False,,,,15032.054099038192,17,Employed,"['Water Bill Payment', 'Interest Credit', 'ATM Withdrawal']",True,36
GIME000591,26-35,Biratnagar,688,8,Savings,44627.456562268206,True,iPhone,iOS,Firefox,17257.07322640223,25,Self-employed,"['Mobile Banking Bill Payment', 'Inward Remittance', 'Electricity Bill Payment', 'POS Transaction']",False,24
GIME000592,26-35,Jhapa,711,7,Savings,48126.84477134298,True,Laptop,Linux,Chrome,6169.730538118416,14,Unemployed,"['Insurance Premium Payment', 'Mobile Banking Bill Payment', 'Loan Payment', 'Cheque Payment', 'Mobile Recharge', 'Wallet Load - eSewa']",False,31
GIME000593,46-55,Dhangadhi,757,7,Current,115490.39139125551,True,Android Phone,Android,Edge,23196.02306025553,21,Employed,"['Loan Payment', 'Internet Bill Payment', 'Branch Withdrawal', 'Branch Deposit', 'Wallet Load - IME Pay']",False,20
GIME000594,36-45,Kaski,618,7,Savings,27489.320080558995,True,iPad,iOS,Safari,3196.0052046370797,12,Self-employed,"['Cheque Payment', 'QR Payment', 'POS Transaction', 'Internet Bill Payment', 'Airline Ticket Payment', 'Water Bill Payment', 'Outward Remittance']",False,22
GIME000595,26-35,Kaski,692,10,Savings,32580.56713707918,True,Desktop,Linux,Chrome,11569.206667250703,10,Employed,"['ATM Withdrawal', 'Cheque Deposit', 'Mobile Banking Transfer', 'POS Transaction', 'Wallet Load - Khalti']",False,25
GIME000596,46-55,Kathmandu,849,7,Fixed Deposit,28749.84848979398,True,Android Tablet,Android,Brave,5694.845603156653,19,Self-employed,"['Cheque Payment', 'Internet Bill Payment', 'Electricity Bill Payment', 'Wallet Load - Khalti', 'Wallet Load - IME Pay', 'Interest Credit', 'Cable TV Payment']",False,21
GIME000597,65+,Kathmandu,675,3,Current,70998.94327892021,True,iPhone,iOS,Chrome,8300.80994099781,9,Employed,"['Water Bill Payment', 'Hotel Booking Payment', 'Mobile Recharge', 'Wallet Load - eSewa', 'ATM Withdrawal', 'Cheque Payment', 'Cheque Deposit', 'Electricity Bill Payment']",False,48
GIME000598,46-55,Lalitpur,677,12,Savings,85833.41421047068,True,Desktop,macOS,Brave,15593.541995988444,22,Employed,"['Mobile Banking Transfer', 'Water Bill Payment', 'Mobile Banking Bill Payment', 'Wallet Load - Khalti', 'Branch Withdrawal', 'Cheque Payment']",True,26
GIME000599,36-45,Birgunj,688,8,Savings,56505.330528764476,True,Android Tablet,Android,Safari,18337.217411005753,18,Retired,"['Branch Withdrawal', 'Wallet Load - Khalti', 'Mobile Banking Bill Payment']",True,14
GIME000600,56-65,Hetauda,625,7,Savings,31560.147230768816,False,,,,11256.768162887518,3,Self-employed,"['Airline Ticket Payment', 'Cheque Deposit', 'Branch Withdrawal', 'Cheque Payment', 'Mobile Banking Transfer', 'School Fee Payment', 'QR Payment']",True,32
GIME000601,36-45,Pokhara,775,8,Savings,21061.97418383287,True,Desktop,Linux,Chrome,7291.496825893195,23,Employed,"['ATM Withdrawal', 'Wallet Load - IME Pay', 'Water Bill Payment', 'Hotel Booking Payment', 'Cheque Deposit', 'Wallet Load - Khalti']",False,26
GIME000602,18-25,Gorkha,434,13,Fixed Deposit,62461.7469577819,True,Android Tablet,Android,Chrome,18834.326732821035,15,Self-employed,"['Cheque Deposit', 'Inward Remittance', 'POS Transaction', 'Internet Bill Payment']",True,39
GIME000603,26-35,Chitwan,570,7,Savings,59972.0963697446,True,iPhone,iOS,Chrome,8112.256038947325,20,Unemployed,"['Cheque Deposit', 'Branch Withdrawal', 'QR Payment', 'Water Bill Payment', 'Airline Ticket Payment', 'Cheque Payment']",True,30
GIME000604,36-45,Nawalparasi,701,11,Savings,25651.92413006096,True,Laptop,Windows,Brave,7201.865148781651,19,Self-employed,"['POS Transaction', 'Inward Remittance', 'Hotel Booking Payment', 'Wallet Load - Khalti', 'Cheque Deposit', 'Wallet Load - eSewa', 'Wallet Load - IME Pay']",False,16
GIME000605,36-45,Kathmandu,602,7,Fixed Deposit,37377.233157399285,True,iPad,iOS,Firefox,7631.918936883198,16,Self-employed,"['Branch Deposit', 'POS Transaction', 'Interest Credit']",True,19
GIME000606,26-35,Kathmandu,614,4,Savings,51768.24755403625,True,Laptop,Linux,Edge,15541.1048196837,14,Employed,"['Cheque Deposit', 'Branch Deposit', 'Mobile Banking Transfer', 'Interest Credit']",False,17
GIME000607,18-25,Kathmandu,453,4,Savings,35523.92511296659,True,Android Phone,Android,Brave,4830.060547008592,11,Employed,"['Cable TV Payment', 'Mobile Banking Bill Payment', 'Outward Remittance', 'POS Transaction', 'Hotel Booking Payment', 'Water Bill Payment']",False,50
GIME000608,18-25,Kaski,720,12,Current,108706.27355263919,True,Android Tablet,Android,Opera,14463.547547913631,9,Self-employed,"['Cable TV Payment', 'Branch Withdrawal', 'Outward Remittance', 'Loan Payment', 'Wallet Load - eSewa', 'Hotel Booking Payment']",True,34
GIME000609,46-55,Kaski,544,2,Current,91093.82261927781,True,Desktop,Windows,Edge,17916.161607471004,23,Retired,"['QR Payment', 'School Fee Payment', 'Cheque Deposit', 'Branch Deposit']",False,20
GIME000610,56-65,Dharan,683,2,Fixed Deposit,31733.535117554267,True,iPad,iOS,Brave,8691.489602041938,26,Employed,"['Loan Payment', 'Mobile Banking Transfer', 'Branch Withdrawal', 'POS Transaction', 'Wallet Load - eSewa', 'Inward Remittance', 'Interest Credit', 'Airline Ticket Payment']",False,23
GIME000611,26-35,Kathmandu,795,10,Savings,37112.618789009415,True,iPad,iOS,Opera,10195.528625299774,17,Employed,"['Hotel Booking Payment', 'Cable TV Payment', 'Wallet Load - eSewa', 'Wallet Load - Khalti', 'Cheque Payment']",False,32
GIME000612,56-65,Pokhara,636,4,Savings,55910.00966227001,True,Laptop,Linux,Opera,11297.448920016677,14,Employed,"['Hotel Booking Payment', 'Branch Withdrawal', 'Cable TV Payment', 'Cheque Deposit', 'Internet Bill Payment', 'Airline Ticket Payment', 'Electricity Bill Payment']",False,17
GIME000613,18-25,Lalitpur,480,5,Savings,34134.113362972435,True,Desktop,Windows,Firefox,9087.09883751807,18,Retired,"['Wallet Load - IME Pay', 'Cable TV Payment', 'Branch Deposit', 'Outward Remittance', 'ATM Withdrawal', 'Internet Bill Payment']",False,38
GIME000614,56-65,Dharan,562,2,Savings,51749.47507361478,True,iPhone,iOS,Safari,6534.528806663192,19,Employed,"['Airline Ticket Payment', 'Loan Payment', 'Wallet Load - Khalti', 'Inward Remittance', 'Wallet Load - eSewa', 'Water Bill Payment', 'Insurance Premium Payment', 'Wallet Load - IME Pay']",True,32
GIME000615,36-45,Kathmandu,536,8,Current,89656.67663923312,True,Android Phone,Android,Safari,13572.409103023798,1,Self-employed,"['Branch Deposit', 'Cheque Deposit', 'Outward Remittance', 'Inward Remittance', 'Mobile Banking Bill Payment']",True,40
GIME000616,26-35,Bharatpur,523,6,Savings,29379.49449705386,False,,,,9534.015406397366,18,Student,"['QR Payment', 'Wallet Load - Khalti', 'ATM Withdrawal']",False,16
GIME000617,26-35,Dhangadhi,629,3,Current,135154.30429821534,True,Laptop,Linux,Firefox,17689.51479996671,25,Self-employed,"['Internet Bill Payment', 'Water Bill Payment', 'Cable TV Payment']",True,48
GIME000618,26-35,Pokhara,653,11,Current,82864.48077747441,True,Desktop,macOS,Safari,24009.292275451277,21,Employed,"['Airline Ticket Payment', 'Cheque Deposit', 'Cheque Payment', 'POS Transaction', 'School Fee Payment', 'Loan Payment']",True,16
GIME000619,26-35,Bhaktapur,650,11,Current,55858.78455755496,True,Android Phone,Android,Opera,15700.472909563747,10,Retired,"['Cheque Payment', 'ATM Withdrawal', 'Insurance Premium Payment', 'Mobile Banking Transfer']",True,25
GIME000620,56-65,Tulsipur,613,4,Current,75804.60018145696,True,Desktop,Windows,Safari,14748.923642362244,20,Employed,"['School Fee Payment', 'Electricity Bill Payment', 'Mobile Banking Bill Payment', 'Cheque Deposit', 'POS Transaction', 'Cheque Payment', 'Water Bill Payment']",False,24
GIME000621,18-25,Kathmandu,501,5,Savings,52868.53133714986,True,iPhone,iOS,Chrome,13867.197457509956,21,Self-employed,"['Water Bill Payment', 'Cheque Payment', 'Mobile Banking Transfer', 'Wallet Load - IME Pay', 'QR Payment']",False,31
GIME000622,56-65,Kathmandu,668,1,Savings,26151.74493287033,True,Android Tablet,Android,Safari,8998.415775053001,15,Self-employed,"['Inward Remittance', 'Airline Ticket Payment', 'Branch Withdrawal', 'Electricity Bill Payment', 'POS Transaction']",True,34
GIME000623,26-35,Nawalparasi,639,11,Savings,65729.80319936783,True,iPad,iOS,Safari,19986.548426616348,8,Self-employed,"['Branch Deposit', 'School Fee Payment', 'Loan Payment']",False,24
GIME000624,18-25,Nawalparasi,613,8,Savings,33203.242584392196,False,,,,11653.199852006634,7,Employed,"['Cable TV Payment', 'Internet Bill Payment', 'Water Bill Payment', 'Cheque Deposit', 'Electricity Bill Payment']",False,20
GIME000625,26-35,Itahari,627,10,Savings,50811.16869743704,True,Android Phone,Android,Samsung Internet,10792.026270661356,13,Employed,"['Internet Bill Payment', 'Wallet Load - IME Pay', 'Hotel Booking Payment']",False,22
GIME000626,26-35,Hetauda,645,9,Savings,66144.8477554706,True,Android Phone,Android,Safari,23903.38576412083,14,Employed,"['School Fee Payment', 'Mobile Recharge', 'Wallet Load - eSewa', 'POS Transaction', 'Internet Bill Payment', 'Branch Deposit', 'Branch Withdrawal']",True,27
GIME000627,26-35,Bhaktapur,611,7,Savings,44810.9896678134,True,iPad,iOS,Brave,9778.882457272515,34,Employed,"['Branch Withdrawal', 'ATM Withdrawal', 'Water Bill Payment', 'Mobile Recharge', 'Insurance Premium Payment', 'Cheque Payment']",False,9
GIME000628,36-45,Jhapa,618,5,Current,15000.0,False,,,,4677.26151587114,3,Student,"['Wallet Load - eSewa', 'Internet Bill Payment', 'QR Payment', 'Airline Ticket Payment', 'Cheque Payment', 'Water Bill Payment']",False,19
GIME000629,36-45,Kathmandu,732,4,Savings,40870.05403063277,True,iPad,iOS,Samsung Internet,13067.482005744369,23,Employed,"['Hotel Booking Payment', 'Cable TV Payment', 'POS Transaction', 'Branch Deposit', 'Mobile Banking Transfer']",False,29
GIME000630,46-55,Biratnagar,809,15,Savings,41749.64933287961,True,Android Tablet,Android,Brave,6410.040853334901,19,Student,"['QR Payment', 'Airline Ticket Payment', 'Inward Remittance', 'Loan Payment', 'Mobile Recharge']",True,25
GIME000631,46-55,Kathmandu,703,9,Savings,25490.230415623468,False,,,,3481.1182718944906,9,Employed,"['Mobile Recharge', 'Cable TV Payment', 'Electricity Bill Payment', 'Branch Withdrawal', 'Internet Bill Payment', 'Wallet Load - IME Pay']",False,1
GIME000632,36-45,Lalitpur,759,10,Savings,55333.995790041445,True,Android Phone,Android,Opera,21615.94504731338,6,Employed,"['ATM Withdrawal', 'Loan Payment', 'Electricity Bill Payment', 'Water Bill Payment']",False,33
GIME000633,18-25,Bharatpur,707,8,Fixed Deposit,65936.65889618277,False,,,,18194.420136781893,9,Employed,"['Water Bill Payment', 'Electricity Bill Payment', 'Cheque Deposit', 'Cable TV Payment']",True,38
GIME000634,56-65,Pokhara,810,6,Savings,43064.974428393616,True,iPhone,iOS,Firefox,16125.995848117504,7,Employed,"['Inward Remittance', 'ATM Withdrawal', 'Cheque Deposit']",True,12
GIME000635,26-35,Jhapa,789,9,Savings,46469.751338370595,False,,,,9150.884797868153,1,Self-employed,"['ATM Withdrawal', 'Cable TV Payment', 'Cheque Deposit']",False,30
GIME000636,18-25,Bharatpur,522,7,Savings,65332.133891507125,False,,,,25370.785600739684,5,Employed,"['Internet Bill Payment', 'ATM Withdrawal', 'Wallet Load - IME Pay', 'POS Transaction', 'Interest Credit', 'Airline Ticket Payment', 'Water Bill Payment']",False,27
GIME000637,46-55,Gorkha,547,1,Premium,189577.92187153667,True,Android Tablet,Android,Opera,33595.03481674283,8,Self-employed,"['Hotel Booking Payment', 'ATM Withdrawal', 'Branch Deposit', 'Mobile Banking Bill Payment', 'POS Transaction', 'Cable TV Payment', 'Airline Ticket Payment']",False,50
GIME000638,26-35,Tulsipur,571,6,Current,146371.99426460548,True,iPhone,iOS,Opera,53898.18045837334,23,Self-employed,"['Wallet Load - eSewa', 'Outward Remittance', 'POS Transaction', 'Insurance Premium Payment', 'Mobile Recharge', 'Mobile Banking Transfer']",True,29
